Highlight region,Use Me,City,Colors,Country,Customer Name,Discount,Latitude,Longitude,Make,Model Year,Model,Number of Records,Order ID,Price,Profit,Purchase Date,Region,State,Zip Code
False,Saint Cloud,Saint Cloud,Red,United States,Egbert Barnewille,0.16,45.5289,-94.5933,Chevrolet,2011,Silverado 3500HD,1,827,83691,2456,1/6/2016,Central,Minnesota,56372
False,Young America,Young America,Red,United States,Wendeline Birkwood,0.14,45.0159,-93.4719,Ford,2011,F-350 Super Duty,1,607,66253,6911,1/21/2015,Central,Minnesota,55573
False,Schenectady,Schenectady,Red,United States,Meriel Calender,0.54,42.8161,-73.9398,Suzuki,2011,XL-7,1,20,90591,8678,2/27/2018,East,New York,12305
False,New York City,New York City,Red,United States,Winslow Aitkenhead,0.78,40.7628,-73.9785,Toyota,2011,Prius,1,129,18161,11626,5/7/2017,East,New York,10105
False,Canton,Canton,Red,United States,Kellia Coomes,0.09,40.854,-81.4278,GMC,2011,Sierra 2500,1,355,59206,39941,7/17/2015,East,Ohio,44760
False,Norman,Norman,Red,United States,Tresa Samuels,0.63,35.233,-97.4067,Mitsubishi,2011,Raider,1,179,32316,5159,7/20/2016,South,Oklahoma,73071
False,Philadelphia,Philadelphia,Red,United States,Maggi Burtonwood,0.78,39.9788,-75.1262,Mitsubishi,2011,Endeavor,1,399,67731,2568,5/11/2015,East,Pennsylvania,19125
False,Philadelphia,Philadelphia,Red,United States,Chaim Coxhead,0.85,40.0018,-75.1179,Scion,2011,tC,1,669,29883,16028,1/4/2018,East,Pennsylvania,19191
False,Reading,Reading,Red,United States,Lynde Novacek,0.15,40.3886,-75.9328,Suzuki,2011,Forenza,1,609,58305,21901,9/12/2015,East,Pennsylvania,19605
False,Wichita Falls,Wichita Falls,Red,United States,Griselda Capron,0.54,33.8581,-98.5755,Ford,2011,E150,1,438,95375,49108,3/26/2018,South,Texas,76310
False,San Antonio,San Antonio,Red,United States,Giselle Dionisetti,0.3,29.7026,-98.4759,Saab,2011,9-5,1,817,16469,3922,4/21/2018,South,Texas,78260
True,Ogden,Ogden,Red,United States,Lidia Corriea,0.08,41.2553,-111.9567,Hyundai,2011,Azera,1,421,14814,25127,3/14/2017,West,Utah,84409
False,Alexandria,Alexandria,Red,United States,Doloritas Clapham,0.06,38.82,-77.0589,BMW,2011,330,1,997,59744,25993,3/3/2016,East,Virginia,22301
False,Richmond,Richmond,Red,United States,Briney Soppeth,0.42,37.5242,-77.4932,Lexus,2011,LS,1,698,68585,23040,1/24/2018,East,Virginia,23293
False,Portsmouth,Portsmouth,Red,United States,Gerri Clyant,0.36,36.8686,-76.3552,Mazda,2011,Tribute,1,909,38615,8606,7/13/2015,East,Virginia,23705
True,Kent,Kent,Red,United States,Ruprecht Simonaitis,0.32,47.368,-122.1206,Kia,2011,Spectra,1,861,61932,526,12/11/2017,West,Washington,98042
False,Milwaukee,Milwaukee,Red,United States,Min Izaac,0.38,43.0685,-87.9715,Chrysler,2011,300,1,648,13398,17600,3/21/2016,Central,Wisconsin,53210
False,Madison,Madison,Red,United States,La verne Trench,0.53,43.0696,-89.4239,Scion,2011,tC,1,607,87348,2496,11/7/2015,Central,Wisconsin,53785
False,Montgomery,Montgomery,Yellow,United States,Phillipp Carrel,0.65,32.404,-86.2539,Kia,2011,Rio,1,946,66429,13608,5/25/2015,South,Alabama,36114
True,Phoenix,Phoenix,Yellow,United States,Chickie Gary,0.08,33.2765,-112.1872,Chevrolet,2011,Malibu Maxx,1,174,93931,3131,8/7/2017,West,Arizona,85030
True,Sacramento,Sacramento,Yellow,United States,Cecilius Benion,0.25,38.3774,-121.4444,Chevrolet,2011,Silverado 3500HD,1,516,30975,4963,7/15/2017,West,California,94286
True,San Francisco,San Francisco,Yellow,United States,Cordie Warren,0.67,37.7864,-122.3892,Ford,2011,F-350 Super Duty,1,829,37063,23342,9/3/2018,West,California,94105
False,Washington,Washington,Yellow,United States,Doralyn Falconbridge,0.62,38.8971,-77.0554,Ford,2011,GT,1,280,64599,19180,3/30/2015,East,District of Columbia,20566
False,Hollywood,Hollywood,Yellow,United States,Donny Shooter,0.83,26.0185,-80.3449,Ford,2011,F-250 Super Duty,1,470,83640,467,9/15/2015,South,Florida,33028
False,Tallahassee,Tallahassee,Yellow,United States,Thia Lomis,0.31,30.4793,-84.3462,Mazda,2011,MX-5,1,579,95958,11557,5/6/2017,South,Florida,32314
False,Savannah,Savannah,Yellow,United States,Rubia Angrove,0.86,32.0391,-81.1242,Subaru,2011,Impreza,1,331,17344,1625,8/20/2015,South,Georgia,31405
False,Fort Wayne,Fort Wayne,Yellow,United States,Cesare Lehrer,0.82,41.0938,-85.0707,GMC,2011,Sierra 1500,1,731,50053,14776,8/31/2018,East,Indiana,46896
False,Detroit,Detroit,Yellow,United States,Verna Scandrett,0.21,42.2399,-83.1508,Chevrolet,2011,TrailBlazer,1,173,48299,25906,3/10/2018,East,Michigan,48258
False,Columbia,Columbia,Yellow,United States,Jermayne Warrington,0.16,38.9033,-92.1022,Hummer,2011,H2 SUV,1,311,87697,29817,8/18/2016,Central,Missouri,65211
False,Manchester,Manchester,Yellow,United States,Stafani Howorth,0.89,42.9521,-71.6539,Toyota,2011,Prius,1,785,39003,49118,4/27/2018,East,New Hampshire,03105
False,New Brunswick,New Brunswick,Yellow,United States,Jenni Storre,0.42,40.43,-74.4173,Volvo,2011,S80,1,14,34161,5567,5/21/2016,East,New Jersey,08922
False,New York City,New York City,Yellow,United States,Adda Grane,0.18,40.7808,-73.9772,Bentley,2011,Continental GT,1,713,58784,4838,12/30/2015,East,New York,10079
False,Columbus,Columbus,Yellow,United States,Peadar Brain,0.04,40.1454,-82.9817,Dodge,2011,Viper,1,381,45738,35308,11/26/2018,East,Ohio,43240
False,Reading,Reading,Yellow,United States,Corena Dumsday,0.1,40.3886,-75.9328,Chevrolet,2011,Uplander,1,262,69120,5216,5/28/2017,East,Pennsylvania,19605
False,El Paso,El Paso,Yellow,United States,Rodie Roback,0.62,31.6948,-106.3,Dodge,2011,Ram 2500,1,351,29126,5314,8/25/2018,South,Texas,79940
False,Charlottesville,Charlottesville,Yellow,United States,Maiga Redmille,0.78,38.0401,-78.4851,Audi,2011,TT,1,132,20188,35300,10/27/2018,East,Virginia,22908
True,Olympia,Olympia,Yellow,United States,Levon Pimblotte,0.88,47.1126,-122.7794,Audi,2011,A8,1,777,81088,12100,10/3/2015,West,Washington,98516
False,Little Rock,Little Rock,Green,United States,Dore Loins,0.21,34.6725,-92.3529,Dodge,2011,Caravan,1,93,77100,15887,6/26/2016,South,Arkansas,72209
True,Los Angeles,Los Angeles,Green,United States,Horten Isbell,0.4,34.0585,-118.3012,Hummer,2011,H1,1,649,43239,1699,7/16/2017,West,California,90005
True,Fresno,Fresno,Green,United States,Jill Aglione,0.19,36.7377,-119.7843,Lotus,2011,Elise,1,277,59817,10663,11/19/2016,West,California,93721
True,Santa Monica,Santa Monica,Green,United States,Marielle Emeney,0.57,34.01,-118.4717,Mercury,2011,Milan,1,441,91113,37473,4/16/2018,West,California,90405
False,Washington,Washington,Green,United States,Royce Whitebread,0.36,38.8933,-77.0146,Honda,2011,Element,1,932,23521,4438,12/17/2015,East,District of Columbia,20057
False,Des Moines,Des Moines,Green,United States,Audi Hryniewicki,0.23,41.6255,-93.6736,Toyota,2011,Corolla,1,551,39317,35828,7/25/2017,Central,Iowa,50310
False,Baton Rouge,Baton Rouge,Green,United States,Marianne A'Barrow,0.74,30.3795,-91.1671,GMC,2011,Sierra Denali,1,430,95278,13224,3/24/2016,South,Louisiana,70820
False,Saint Louis,Saint Louis,Green,United States,Henka Farrears,0.63,38.6531,-90.2435,Dodge,2011,Ram 2500,1,421,78297,1718,1/5/2016,Central,Missouri,63169
False,Trenton,Trenton,Green,United States,Nial Abels,0.2,40.2805,-74.712,Hyundai,2011,Elantra,1,902,76582,9333,8/2/2016,East,New Jersey,08650
False,Albany,Albany,Green,United States,Jay Androletti,0.76,42.6853,-73.8253,Cadillac,2011,STS,1,301,14180,10288,5/9/2015,East,New York,12222
False,Buffalo,Buffalo,Green,United States,Eugenio Hickisson,0.44,42.8614,-78.8206,Mercury,2011,Monterey,1,22,62523,39556,3/25/2016,East,New York,14210
False,Albany,Albany,Green,United States,Simonette Kiendl,0.15,42.7198,-73.8207,Scion,2011,xA,1,253,15104,6804,1/27/2018,East,New York,12205
False,Akron,Akron,Green,United States,Berrie Ducaen,0.8,41.028,-81.4632,Acura,2011,MDX,1,25,70053,32008,11/19/2017,East,Ohio,44315
False,Canton,Canton,Green,United States,Shane Stiegars,0.8,40.854,-81.4278,BMW,2011,530,1,300,72372,14604,7/29/2015,East,Ohio,44760
False,Youngstown,Youngstown,Green,United States,Redford Wetton,0.42,41.1257,-80.6277,Nissan,2011,Altima,1,774,74237,30634,7/30/2018,East,Ohio,44505
False,Pittsburgh,Pittsburgh,Green,United States,Dorey Ivanaev,0.16,40.4344,-80.0248,Kia,2011,Sedona,1,498,38559,319,5/20/2018,East,Pennsylvania,15255
False,Wilkes Barre,Wilkes Barre,Green,United States,Nicol Leneham,0.86,41.2722,-75.8801,Lincoln,2011,Town Car,1,33,18996,35355,11/12/2016,East,Pennsylvania,18763
False,El Paso,El Paso,Green,United States,Joelynn Ranahan,0.11,31.8925,-106.5426,Nissan,2011,Murano,1,581,33570,65312,10/5/2015,South,Texas,79911
True,Spokane,Spokane,Green,United States,Clarette Coase,0.66,47.6536,-117.4317,GMC,2011,Sierra 3500,1,959,54505,31750,11/6/2016,West,Washington,99210
False,Madison,Madison,Green,United States,Georgiana Seary,0.29,43.0631,-89.3133,Mercedes-Benz,2011,CLK-Class,1,274,73209,5666,2/25/2017,Central,Wisconsin,53716
True,Fresno,Fresno,Yellow,United States,Margret Angless,0.01,36.7464,-119.6397,Dodge,2011,Ram 2500,1,216,20746,48105,10/27/2015,West,California,93786
True,Los Angeles,Los Angeles,Yellow,United States,Hubert Moggach,0.56,34.1073,-118.2266,Hyundai,2011,Santa Fe,1,335,83946,36092,9/6/2018,West,California,90065
True,Sacramento,Sacramento,Yellow,United States,Willdon Reppaport,0.78,38.5816,-121.4933,Toyota,2011,Highlander,1,642,68146,26230,3/15/2018,West,California,95894
True,Denver,Denver,Yellow,United States,Sibelle Copes,0.7,39.7388,-104.4083,Nissan,2011,Armada,1,998,65074,6129,5/22/2018,West,Colorado,80270
False,Washington,Washington,Yellow,United States,Philipa Kintish,0.64,38.8933,-77.0146,Audi,2011,A4,1,806,51879,7867,7/2/2017,East,District of Columbia,20299
False,Washington,Washington,Yellow,United States,Elka Francescotti,0.02,38.945,-77.0364,Ford,2011,Escape,1,931,29730,9245,10/6/2017,East,District of Columbia,20022
False,Miami,Miami,Yellow,United States,Alden Cotterill,0.35,25.8507,-80.2366,BMW,2011,7 Series,1,182,26120,28038,5/21/2018,South,Florida,33147
False,Orlando,Orlando,Yellow,United States,Jilly Lowey,0.12,28.4522,-81.4678,Lotus,2011,Elise,1,885,21003,22513,5/2/2015,South,Florida,32819
False,Atlanta,Atlanta,Yellow,United States,Felice Josskowitz,0,33.8444,-84.474,Isuzu,2011,Ascender,1,356,96636,17407,4/11/2016,South,Georgia,31106
False,Silver Spring,Silver Spring,Yellow,United States,Mallissa Yewen,0.28,39.144,-77.2076,Ford,2011,F350,1,772,72041,29001,5/8/2015,East,Maryland,20918
False,Detroit,Detroit,Yellow,United States,Maiga Innwood,0.05,42.2399,-83.1508,Audi,2011,A4,1,294,57251,41298,3/6/2016,East,Michigan,48267
False,Detroit,Detroit,Yellow,United States,Skippie Barnicott,0.6,42.2399,-83.1508,Isuzu,2011,Ascender,1,56,96945,4488,5/26/2016,East,Michigan,48258
False,Jackson,Jackson,Yellow,United States,Elfie Kimmel,0.36,32.3113,-90.3972,Ford,2011,Mustang,1,858,66865,45189,7/11/2017,South,Mississippi,39296
False,Newark,Newark,Yellow,United States,Dominique Collum,0.77,40.7918,-74.2452,Pontiac,2011,Solstice,1,550,82746,15893,8/27/2017,East,New Jersey,07188
True,Salem,Salem,Yellow,United States,Everard Rosso,0.51,44.8685,-123.0438,Porsche,2011,Cayenne,1,241,15753,4266,9/27/2015,West,Oregon,97306
False,Providence,Providence,Yellow,United States,Bartolomeo Barthelmes,0.43,41.8267,-71.3977,Acura,2011,MDX,1,304,81430,46619,5/21/2015,East,Rhode Island,02912
False,Corpus Christi,Corpus Christi,Yellow,United States,Elise Exton,0.38,27.777,-97.4632,Mazda,2011,MX-5,1,926,56718,544,12/20/2015,South,Texas,78426
True,Ogden,Ogden,Yellow,United States,Katina Feldman,0.53,41.1894,-111.9489,Saab,2011,9-7X,1,908,11839,5489,9/14/2017,West,Utah,84403
False,Herndon,Herndon,Yellow,United States,Dulci Burberow,0.28,38.9776,-77.386,Lincoln,2011,Zephyr,1,83,47324,20328,9/6/2018,East,Virginia,22070
False,Arlington,Arlington,Yellow,United States,Jennee Rodbourne,0.64,38.8545,-77.052,Maserati,2011,Coupe,1,154,15091,18535,11/20/2018,East,Virginia,22244
True,Oakland,Oakland,Yellow,United States,Dionis Storch,0.01,37.8471,-122.2223,BMW,2011,5 Series,1,731,16783,7063,3/18/2017,West,California,94611
True,Santa Barbara,Santa Barbara,Yellow,United States,Allen Clay,0.22,34.2628,-119.8486,Buick,2011,LaCrosse,1,46,64958,2143,5/17/2017,West,California,93150
True,San Diego,San Diego,Yellow,United States,Auroora Prendeville,0.85,33.0169,-116.846,Mercedes-Benz,2011,G55 AMG,1,497,79439,3122,2/16/2017,West,California,92176
False,Gainesville,Gainesville,Yellow,United States,Tonie Martynka,0.25,29.6813,-82.3539,Suzuki,2011,Reno,1,194,30248,16960,4/5/2016,South,Florida,32610
False,Marietta,Marietta,Yellow,United States,Theo Spearett,0.27,33.9328,-84.556,Jeep,2011,Grand Cherokee,1,170,62866,39633,12/1/2016,South,Georgia,30061
False,Wichita,Wichita,Yellow,United States,Madelena Griswaite,0.85,37.6808,-97.1558,Toyota,2011,Matrix,1,579,37868,31923,7/26/2015,Central,Kansas,67230
False,Louisville,Louisville,Yellow,United States,Venita Beecker,0.57,38.2149,-85.6245,Infiniti,2011,G35,1,803,46023,38948,3/27/2015,East,Kentucky,40220
False,Gaithersburg,Gaithersburg,Yellow,United States,Pia Dunan,0.02,39.0883,-77.1568,BMW,2011,Z4 M,1,199,92130,7440,5/17/2017,East,Maryland,20883
False,Saint Cloud,Saint Cloud,Yellow,United States,Itch Theobold,0.88,45.5289,-94.5933,GMC,2011,Envoy,1,419,14098,6431,7/29/2017,Central,Minnesota,56372
False,Jamaica,Jamaica,Yellow,United States,Teriann Danilowicz,0.08,40.6914,-73.8061,Mercedes-Benz,2011,SL65 AMG,1,669,75516,5458,11/20/2016,East,New York,11470
False,Harrisburg,Harrisburg,Yellow,United States,Amargo Wittering,0.61,40.303,-76.8862,Ford,2011,Freestyle,1,819,35838,0,8/10/2015,East,Pennsylvania,17110
False,Sioux Falls,Sioux Falls,Yellow,United States,Adolphus Wentworth,0.84,43.6746,-96.7913,Mazda,2011,Tribute,1,146,74377,9350,9/27/2018,Central,South Dakota,57198
False,El Paso,El Paso,Yellow,United States,Crystie Avramovich,0.08,31.8925,-106.5426,Ford,2011,Escape,1,714,20925,21054,3/26/2017,South,Texas,79911
False,Temple,Temple,Yellow,United States,Ermina Josefovic,0.83,31.0363,-97.492,Kia,2011,Rio,1,250,84318,13856,8/7/2016,South,Texas,76505
False,Corpus Christi,Corpus Christi,Yellow,United States,Nichol Ruppelin,0.83,27.777,-97.4632,Toyota,2011,Sequoia,1,999,77010,2186,1/16/2015,South,Texas,78475
False,Fredericksburg,Fredericksburg,Yellow,United States,Sharity Gander,0.65,38.3365,-77.4366,Hummer,2011,H2,1,390,28104,22067,5/4/2017,East,Virginia,22405
False,Milwaukee,Milwaukee,Yellow,United States,Arie Torbard,0.85,43.0528,-87.9353,Mazda,2011,B-Series,1,289,74934,37004,6/10/2017,Central,Wisconsin,53205
True,San Jose,San Jose,Black,United States,Darb Dowling,0.48,37.3866,-121.897,Hummer,2011,H3,1,206,40784,657,10/24/2018,West,California,95150
True,Oakland,Oakland,Black,United States,Durant Biers,0.51,37.799,-122.2337,Suzuki,2011,Grand Vitara,1,24,20325,27877,7/20/2016,West,California,94622
False,Norwalk,Norwalk,Black,United States,Adolpho Cropper,0.32,41.0957,-73.4285,Rolls-Royce,2011,Phantom,1,105,63628,18099,9/8/2015,East,Connecticut,06854
False,Naples,Naples,Black,United States,Eldin Soltan,0.79,26.0143,-81.5856,Buick,2011,Rendezvous,1,261,78973,968,1/24/2016,South,Florida,34114
False,Fort Lauderdale,Fort Lauderdale,Black,United States,Pierette Sprules,0.8,26.1497,-80.1229,MINI,2011,Cooper,1,548,21420,46996,1/21/2015,South,Florida,33305
False,Atlanta,Atlanta,Black,United States,Katy Tindle,0.04,33.8444,-84.474,Subaru,2011,Baja,1,566,91027,3830,3/14/2015,South,Georgia,31106
False,Indianapolis,Indianapolis,Black,United States,Zacharias Shepherdson,0.87,39.7795,-86.1328,Ford,2011,Escape,1,561,20511,19454,8/24/2015,East,Indiana,46295
False,Baton Rouge,Baton Rouge,Black,United States,Cammi Smallpeace,0.27,30.3795,-91.1671,Ford,2011,F250,1,302,42512,18255,4/24/2018,South,Louisiana,70820
False,Dayton,Dayton,Black,United States,Lauri Scarf,0.31,39.6749,-84.1136,Hyundai,2011,Sonata,1,937,27539,41161,3/9/2016,East,Ohio,45440
False,Beaufort,Beaufort,Black,United States,Lek Pringle,0.56,32.3401,-80.689,Ferrari,2011,F430 Spider,1,692,31942,1261,8/27/2017,South,South Carolina,29905
False,Memphis,Memphis,Black,United States,Abra Stitch,0.5,35.2017,-89.9715,Cadillac,2011,STS-V,1,233,25470,2402,4/7/2018,South,Tennessee,38150
False,El Paso,El Paso,Black,United States,Lorenza Leinster,0.86,31.8925,-106.5426,Cadillac,2011,Escalade ESV,1,429,71665,18113,1/23/2018,South,Texas,79911
False,Dallas,Dallas,Black,United States,Chery Dabnor,0.52,32.7948,-96.7697,Chrysler,2011,300,1,451,30938,16856,3/3/2018,South,Texas,75246
False,Dallas,Dallas,Black,United States,Demott Hillaby,0.26,32.7086,-96.7955,Ford,2011,Fusion,1,965,64471,16026,9/14/2015,South,Texas,75216
False,Houston,Houston,Black,United States,Annaliese Charlon,0.19,29.7687,-95.3867,Volkswagen,2011,New Beetle,1,732,54900,21120,1/6/2018,South,Texas,77260
False,Alexandria,Alexandria,Black,United States,Marmaduke Betjeman,0.59,38.8158,-77.09,GMC,2011,Savana Cargo Van,1,636,71161,34465,8/17/2016,East,Virginia,22313
False,Sterling,Sterling,Black,United States,Gus Gallahue,0.59,39.0853,-77.6452,Saturn,2011,Relay,1,1000,35094,3546,2/1/2018,East,Virginia,20167
False,Madison,Madison,Black,United States,Madelyn Kyne,0.11,43.0696,-89.4239,Chevrolet,2011,Express 1500,1,249,99970,42931,2/26/2017,Central,Wisconsin,53710
False,Milwaukee,Milwaukee,Black,United States,Carlynn Conrad,0.61,43.0174,-87.5697,Ford,2011,E150,1,372,88332,26275,5/30/2016,Central,Wisconsin,53285
True,Burbank,Burbank,Black,United States,Irma Mattheus,0.04,34.1869,-118.348,Hummer,2011,H2 SUV,1,979,85627,4307,11/20/2016,West,California,91520
False,Fairfield,Fairfield,Black,United States,Orelia Newgrosh,0.69,41.1928,-73.2402,Buick,2011,Lucerne,1,782,85160,9032,3/21/2018,East,Connecticut,06825
False,Gainesville,Gainesville,Black,United States,Bjorn Balducci,0.25,29.6785,-82.3679,Audi,2011,A6,1,789,56379,22103,9/26/2015,South,Florida,32605
False,Columbus,Columbus,Black,United States,Bradan McManamen,0.51,32.491,-84.8741,Lexus,2011,SC,1,102,18256,13447,2/7/2017,South,Georgia,31998
False,Springfield,Springfield,Black,United States,Erastus Lote,0,39.7495,-89.606,Bentley,2011,Arnage,1,503,63668,12092,9/7/2018,Central,Illinois,62776
False,Evansville,Evansville,Black,United States,Allx Nestoruk,0.12,37.929,-87.6604,GMC,2011,Canyon,1,201,21570,31637,4/30/2015,East,Indiana,47712
False,London,London,Black,United States,Lynnette Loveitt,0.24,37.1376,-84.1156,Buick,2011,LaCrosse,1,932,94845,7318,11/17/2018,East,Kentucky,40745
False,Silver Spring,Silver Spring,Black,United States,Puff Hazley,0.43,39.144,-77.2076,Mazda,2011,RX-8,1,340,72719,7298,1/8/2018,East,Maryland,20918
False,Grand Rapids,Grand Rapids,Black,United States,Valentijn Clace,0.28,43.012,-85.6309,Mercedes-Benz,2011,SL-Class,1,22,86205,32329,7/19/2018,East,Michigan,49505
False,Kansas City,Kansas City,Black,United States,Anne-corinne Sleigh,0.22,39.035,-94.3567,Aston Martin,2011,V8 Vantage,1,354,32945,15889,1/13/2017,Central,Missouri,64187
False,New York City,New York City,Black,United States,Dunstan Strainge,0.24,40.7808,-73.9772,Ferrari,2011,F430 Spider,1,456,76094,39885,5/17/2016,East,New York,10060
False,Bismarck,Bismarck,Black,United States,Edita Haffenden,0.3,46.8165,-100.7805,Infiniti,2011,G35,1,607,26529,2888,5/22/2016,Central,North Dakota,58505
False,Tulsa,Tulsa,Black,United States,Elisabeth Stove,0.21,36.175,-95.8477,Hyundai,2011,Accent,1,291,41753,14518,1/25/2018,South,Oklahoma,74116
False,Charleston,Charleston,Black,United States,Kin Ingledew,0.12,32.8715,-79.9947,Toyota,2011,Solara,1,553,69633,9233,2/8/2015,South,South Carolina,29411
False,Sioux Falls,Sioux Falls,Black,United States,Mischa Geraud,0.09,43.6746,-96.7913,Mercedes-Benz,2011,G55 AMG,1,821,20128,1806,10/30/2016,Central,South Dakota,57198
False,Knoxville,Knoxville,Black,United States,Mercy Holdren,0.64,35.9918,-83.8496,Mercedes-Benz,2011,SLK-Class,1,76,40943,11214,8/14/2016,South,Tennessee,37914
False,Wichita Falls,Wichita Falls,Black,United States,Ilyse O'Lehane,0.12,33.8581,-98.5755,Chevrolet,2011,Avalanche 2500,1,315,58597,13106,4/2/2016,South,Texas,76310
False,El Paso,El Paso,Black,United States,Gordy Parkisson,0.78,31.6948,-106.3,Chrysler,2011,Town & Country,1,665,88030,2960,3/14/2016,South,Texas,88535
False,Dallas,Dallas,Black,United States,Anallese Simioni,0.39,32.7673,-96.7776,Ferrari,2011,F430 Spider,1,212,11295,5480,4/5/2016,South,Texas,75265
False,Houston,Houston,Black,United States,Nefen Ramet,0.57,29.7575,-95.3668,Ford,2011,Taurus,1,824,21363,5953,10/13/2017,South,Texas,77276
